formula,elements,num_atoms,a,b,c,alpha,beta,gamma,angle_deviation,angle_std,space_group_number,space_group_symbol,crystal_system,symprec_used,min_bond_length,max_bond_length,bond_length_range,min_coordination,max_coordination,fraction_sp,fraction_other,row_index,split,source_file,material_id,relative_energy,volume_ratio,lattice_asymmetry,bond_complexity,hybridization_diversity
C,C,6,2.47515,3.67943,4.83395,122.00476,75.73888,109.40114,65.66702000000002,19.52926760186249,2,P-1,triclinic,0.01,1.4982517942957607,1.5800346805635213,0.0817828862677605,4.0,4.0,0.0,0.0,5856,train,huggingface,C-92120-3753-32,0.244786833333336,5.84599776039903,1.4395410379168936,0.0161107106038431,-1.0000000826903709e-10
C,C,8,4.78742,3.39937,3.39753,86.12590000000002,77.3668,57.34542,49.16187999999998,12.045716246149734,8,Cm,monoclinic,0.01,1.4814076289349007,1.6574301485628289,0.1760225196279281,4.0,4.0,0.0,0.0,5857,train,huggingface,C-145323-1843-4,0.2298053333333314,5.667480205200562,0.5802582601902486,0.0358443986548808,-1.0000000826903709e-10
C,C,12,2.44645,6.232539999999999,5.96397,115.25424,105.78823,93.73201000000002,44.77448000000001,8.807598803693438,1,P1,triclinic,0.01,1.3318828752974992,1.5496038522880484,0.2177209769905492,3.0,4.0,0.0,0.0,5858,train,huggingface,C-90798-810-27,0.2959020000000123,6.450692250921136,2.98539107686648,0.043184791868118,0.6931471803599453
C,C,6,2.4267,4.875090000000001,4.22636,88.71382,89.97357,60.157820000000015,31.15478999999999,13.76796222364321,63,Cmcm,orthorhombic,0.01,1.3844867845152036,1.5018799796223647,0.1173931951071611,3.0,4.0,0.0,0.0,5859,train,huggingface,C-41314-763-48,0.2356965000000173,7.225876152188959,1.7505460089833935,0.0368179896431736,0.6365141680948128
C,C,14,3.35818,3.3045700000000005,7.56597,91.06665999999998,76.99926,94.09726999999998,18.16466999999996,7.449222820701935,1,P1,triclinic,0.01,1.476698851818141,1.618619248465427,0.1419203966472859,4.0,4.0,0.0,0.0,5860,train,huggingface,C-193922-5339-44,0.2668024761904917,5.828613562027732,1.268961163487365,0.0258706746346675,-1.0000000826903709e-10
C,C,10,2.48732,3.60392,7.31147,89.56967,99.74808,69.77962,30.398790000000005,12.442555578435917,1,P1,triclinic,0.01,1.462894831524866,1.6225288206906532,0.1596339891657872,4.0,4.0,0.0,0.0,5861,train,huggingface,C-157701-8688-1,0.3542583333333198,6.045882406914272,2.388414035990544,0.0269794717098775,-1.0000000826903709e-10
C,C,6,2.4735000000000005,3.71874,4.24537,64.10079,89.89351,89.77362,26.23208,12.130645209639738,63,Cmcm,orthorhombic,0.01,1.497796375559128,1.540550335621691,0.042753960062563,4.0,4.0,0.0,0.0,5862,train,huggingface,C-184060-4400-29,0.2777711666666675,5.854645487231398,1.2197736001617134,0.0095250122439052,-1.0000000826903709e-10
C,C,8,2.50003,5.44542,5.7291,44.71952,64.11974,62.65984,98.5009,8.821406575678406,10,P2/m,monoclinic,0.01,1.4862203032025805,1.5864821842529424,0.1002618810503621,4.0,4.0,0.0,0.0,5863,train,huggingface,C-34663-3579-13,0.3168840833333206,5.998297948691404,2.4697543629476444,0.0184816409628698,-1.0000000826903709e-10
C,C,14,3.71586,3.71307,7.55532,100.41012,101.97906,102.11151,34.500690000000006,0.7727184091245634,8,Cm,monoclinic,0.01,1.3659160597516866,1.570625835099804,0.2047097753481175,3.0,4.0,0.0,0.0,5864,train,huggingface,C-141022-7340-30,0.4320610476190438,6.923132914016523,1.0340136603639536,0.0589984765378091,0.6829081045004717
C,C,8,2.4650699999999994,3.3658100000000006,6.4066,60.68749,84.75125000000001,101.04065,45.60190999999998,16.57570719015297,8,Cm,monoclinic,0.01,1.4281440728844084,1.623860146826895,0.1957160739424865,4.0,4.0,0.0,0.0,5865,train,huggingface,C-177248-5809-16,0.4215890833333446,5.551650723821086,1.9643539534374288,0.0283198010198414,-1.0000000826903709e-10
C,C,8,2.48313,2.5399199999999995,7.44449,99.07021,89.99482999999998,90.01013,9.085510000000028,4.274573478928115,10,P2/m,monoclinic,0.01,1.3123786615475912,1.5594505691312688,0.2470719075836775,3.0,4.0,0.0,0.0,5866,train,huggingface,C-177276-5156-6,0.2075453333333428,5.795618022846654,2.0208970130440207,0.0393570106458729,0.5623351444188083
C,C,6,2.43853,2.55231,7.30236,119.38320000000002,90.97232,89.12253,31.23299000000001,13.84962083021851,2,P-1,triclinic,0.01,1.3983636978294438,1.4631912843544508,0.0648275865250069,3.0,3.0,0.0,0.0,5867,train,huggingface,C-40089-3949-25,0.4860181666666676,6.599233342321203,2.041233858103037,0.0180531761809745,-1.0000000826903709e-10
C,C,6,2.48173,4.219060000000001,3.68786,75.01482,70.35961000000002,90.01655,34.64211999999998,8.387279874909776,2,P-1,triclinic,0.01,1.4913646962745453,1.577035761361038,0.0856710650864926,4.0,4.0,0.0,0.0,5868,train,huggingface,C-193960-2739-4,0.2451141666666672,5.828161523773243,1.1860516655720006,0.0164042703219115,-1.0000000826903709e-10
C,C,10,3.06924,5.11018,5.97296,57.18923,74.53503,67.53684,70.7389,7.125263922037481,2,P-1,triclinic,0.01,1.38674519328311,1.436791210644924,0.0500460173618142,3.0,3.0,0.0,0.0,5869,train,huggingface,C-96709-3568-39,0.3141363333333231,7.254781176366777,1.6110372600383152,0.0108738815852912,-1.0000000826903709e-10
C,C,18,2.4832499999999995,8.02292,6.41138,57.32609999999999,79.55131,86.10879999999999,47.01379000000002,12.317126531488134,1,P1,triclinic,0.01,1.3370688797413977,1.625820645926889,0.2887517661854912,3.0,4.0,0.0,0.0,5870,train,huggingface,C-149296-6807-35,0.4008958888888685,5.870435962824255,3.812664854525321,0.0340112387052085,0.3488320956430319
C,C,8,4.23448,3.275370000000001,4.8645,108.88177,66.76726,125.15001,77.26452,24.600887704851,2,P-1,triclinic,0.01,1.368110079265925,1.635280976683292,0.2671708974173667,3.0,4.0,0.0,0.0,5871,train,huggingface,C-177233-8452-58,0.4878644199999996,6.283980524007045,0.3752833878067668,0.0515886365809641,0.6931471803599453
C,C,8,3.35419,4.61074,5.9652,117.10383,135.44387,73.04631000000002,89.50138999999999,25.661792470681043,2,P-1,triclinic,0.01,1.3972745075399948,1.4021175653980955,0.0048430578581009,3.0,3.0,0.0,0.0,5872,train,huggingface,C-134171-9685-44,0.1319153333333247,7.192133842801021,1.1530533452189649,0.00123281848296,-1.0000000826903709e-10
C,C,10,2.44302,4.54009,5.4167,77.00573000000001,89.99742,89.9481,13.048749999999984,6.112749724372996,6,Pm,monoclinic,0.01,1.4082324188069524,1.6778117623646474,0.269579343557695,3.0,4.0,0.0,0.0,5873,train,huggingface,C-141051-6029-30,0.4691763333333369,5.854098715447809,2.075607240219073,0.048485566333526,0.5004024233381879
C,C,8,3.2867700000000006,3.28767,4.94587,112.14005,112.14203,81.82111000000002,52.46096999999999,14.292952094925038,139,I4/mmm,tetragonal,0.01,1.4993948627289302,1.5533673181113865,0.0539724553824563,4.0,4.0,0.0,0.0,5874,train,huggingface,C-177270-1673-52,0.2249340833333235,5.731588807779033,0.5050551149000382,0.0171118582848483,-1.0000000826903709e-10
C,C,6,3.51594,3.51879,4.83753,43.30761000000001,68.63833,59.96108999999999,98.09297,10.510726086803995,178,P6_122,hexagonal,0.01,1.5165836938822512,1.5390509475117544,0.0224672536295031,4.0,4.0,0.0,0.0,5875,train,huggingface,C-130526-2423-34,0.1471796666666591,5.922945684181673,0.3766958480520146,0.0070924656381041,-1.0000000826903709e-10
C,C,10,3.56806,3.83082,5.9847,78.58714,70.19618,98.32346,39.54014,11.7901767824952,1,P1,triclinic,0.01,1.3920433304141144,1.4378190428998163,0.0457757124857018,3.0,3.0,0.0,0.0,5876,train,huggingface,C-136263-7925-40,0.31382633333331,7.34262008824134,0.7509402868785839,0.0100250208780251,-1.0000000826903709e-10
C,C,6,3.689680000000001,2.48097,4.84113,75.16054,57.38196000000001,70.32125000000002,67.13624999999998,7.504975092301549,12,C2/m,monoclinic,0.01,1.4917081277425386,1.5708033618148067,0.0790952340722681,4.0,4.0,0.0,0.0,5877,train,huggingface,C-92138-4782-24,0.2476915000000019,5.831744763867701,0.6396652284208925,0.0155361072815724,-1.0000000826903709e-10
C,C,16,3.33061,3.9962,8.78744,101.14864,103.70511,104.27346,39.127210000000005,1.3590462593631207,1,P1,triclinic,0.01,1.3537657623679278,1.6492688098834434,0.2955030475155156,3.0,4.0,0.0,0.0,5878,train,huggingface,C-145366-5636-22,0.4554415833333394,6.631943706486163,1.8382278321388572,0.0561306199435158,0.6931471803599453
C,C,6,2.4879900000000004,2.48748,6.57602,100.91713,67.76132,120.04839,63.2042,21.60054149302898,227,Fd-3m,cubic,0.01,1.5212421298225065,1.5239943002844685,0.0027521704619621,4.0,4.0,0.0,0.0,5879,train,huggingface,C-170350-1491-47,0.0158243333333416,5.4346212156639,1.6433104634664928,0.0004949567425444,-1.0000000826903709e-10
C,C,12,2.45415,4.18098,7.72785,85.11369,69.53137,90.01616000000001,25.371100000000013,8.733521181360173,1,P1,triclinic,0.01,1.4069646300853242,1.6488535028053122,0.2418888727199879,3.0,4.0,0.0,0.0,5880,train,huggingface,C-56520-4842-14,0.4374911666666605,6.164905325048917,2.852527351628874,0.0417965103669575,0.6365141680948128
C,C,8,3.69374,4.13908,4.66632,80.0225,60.24948,73.1128,56.615220000000015,8.19336639153081,1,P1,triclinic,0.01,1.373974824233835,1.4680757993755331,0.0941009751416983,3.0,3.0,0.0,0.0,5881,train,huggingface,C-47623-476-62,0.3459378333333234,7.40391717376881,0.3838710900063353,0.0279671499447315,-1.0000000826903709e-10
C,C,6,2.4260600000000005,4.22038,4.22401,91.37219,89.98709000000001,89.92032000000002,1.4647799999999762,0.6692356120397476,6,Pm,monoclinic,0.01,1.383733411246774,1.5004216315736305,0.1166882203268564,3.0,4.0,0.0,0.0,5882,train,huggingface,C-92140-8673-33,0.2453509999999994,7.206124918369883,1.4807012192608582,0.0367503241063009,0.6365141680948128
C,C,6,2.47994,3.68959,4.21909,104.90194,90.00187000000001,109.72363,34.62744000000002,8.394499508332819,2,P-1,triclinic,0.01,1.4925178787900968,1.571194409083177,0.0786765302930805,4.0,4.0,0.0,0.0,5883,train,huggingface,C-41276-8743-35,0.2498520000000041,5.826188187651646,1.1890610256699752,0.0154672925443918,-1.0000000826903709e-10
C,C,8,4.349519999999999,3.59276,4.20825,92.67813,101.51639000000002,111.94701,36.14153000000002,7.875435860011523,1,P1,triclinic,0.01,1.371086484089303,1.4430986532705652,0.0720121691812623,3.0,3.0,0.0,0.0,5884,train,huggingface,C-56493-1674-17,0.4729040833333329,7.404073879234553,0.2064664606669238,0.0196193598906963,-1.0000000826903709e-10
C,C,10,2.48684,3.95462,6.2546,113.18509000000002,90.00682000000002,90.02496999999998,23.216880000000018,10.922065779521756,11,P2_1/m,monoclinic,0.01,1.4513265930797077,1.563271012871523,0.1119444197918153,4.0,4.0,0.0,0.0,5885,train,huggingface,C-130526-2423-41,0.2249433333333286,5.65431456489212,2.1052982901996105,0.0243366751754876,-1.0000000826903709e-10
C,C,6,2.9511300000000005,2.42773,6.41858,100.86249,82.48177,101.17566,29.556380000000004,8.7395046039324,12,C2/m,monoclinic,0.01,1.3991949849470435,1.4029439060642932,0.0037489211172496,3.0,3.0,0.0,0.0,5886,train,huggingface,C-126147-4024-4,0.1204870000000255,7.348843248390671,1.3523125040238826,0.0008414013281837,-1.0000000826903709e-10
C,C,12,3.44746,3.44872,6.52507,99.86287,80.15898,93.14168,22.84557000000001,8.178346582682021,8,Cm,monoclinic,0.01,1.3863528055431489,1.6111559573965508,0.2248031518534019,3.0,4.0,0.0,0.0,5887,train,huggingface,C-106893-7976-22,0.3750494999999887,6.273451366284532,0.8930836035806071,0.0470085847450235,0.6931471803599453
C,C,6,2.88225,4.831169999999999,3.63849,77.6477,106.13195,72.50959,45.97465999999999,14.788192603876762,2,P-1,triclinic,0.01,1.3799582794246643,1.4424071630104307,0.0624488835857663,3.0,3.0,0.0,0.0,5888,train,huggingface,C-41300-4225-31,0.4328371666666726,7.317592949800214,0.93855841790268,0.0155337294709233,-1.0000000826903709e-10
C,C,10,2.45979,3.17883,9.97785,109.1803,97.10015,67.15081999999998,49.12963000000002,17.66782883140302,8,Cm,monoclinic,0.01,1.355172801839257,1.58377659211543,0.2286037902761728,3.0,4.0,0.0,0.0,5889,train,huggingface,C-40116-9251-35,0.2691943333333313,6.790541917944418,3.348700498823071,0.0497664955232777,0.6730116668092565
C,C,6,3.1773199999999995,3.29731,4.82582,99.19695,74.06833000000002,68.76414,46.36447999999999,13.273774892858809,2,P-1,triclinic,0.01,1.3681415814968036,1.429541161774516,0.0613995802777123,3.0,3.0,0.0,0.0,5890,train,huggingface,C-53812-2634-35,0.4202050000000099,7.22967831134958,0.5565980134201154,0.0130547288354889,-1.0000000826903709e-10
C,C,8,2.4848799999999995,3.82536,5.96716,111.50366,77.98361,71.05797,52.46208,17.661672504758872,12,C2/m,monoclinic,0.01,1.4412867470996469,1.639044662733969,0.1977579156343221,4.0,4.0,0.0,0.0,5891,train,huggingface,C-113072-9570-64,0.3351328333333185,5.792143862034,1.94084221370851,0.0301120057529604,-1.0000000826903709e-10
C,C,16,2.4583699999999995,6.1905,8.20377,100.85562,89.98328,78.56458,22.30776,9.101190099512625,1,P1,triclinic,0.01,1.3317928733715767,1.628181431042397,0.2963885576708203,3.0,4.0,0.0,0.0,5892,train,huggingface,C-76054-3397-8,0.4444572083333185,7.505579554523092,3.855208939256501,0.0425757602596379,0.6615632379579821
C,C,10,2.5117900000000004,4.17132,5.62851,89.95913,90.06182,90.00408,0.1067699999999973,0.0420312664043732,1,P1,triclinic,0.01,1.3257015879249223,1.559859122520131,0.2341575345952087,3.0,4.0,0.0,0.0,5893,train,huggingface,C-141065-1801-2,0.3483433333333323,5.897255070628722,1.9015323733273877,0.0339399147644563,0.5004024233381879
C,C,6,3.26605,3.63369,3.28002,75.43993,99.19796,104.5117,38.26973,12.639653798007636,2,P-1,triclinic,0.01,1.3448603075913312,1.5700310539310771,0.2251707463397458,3.0,4.0,0.0,0.0,5894,train,huggingface,C-126177-4900-51,0.3497686666666482,6.046522747653538,0.1168414445584116,0.0395077122293401,0.6365141680948128
C,C,8,3.57452,3.26278,4.90741,110.35615,70.98228000000002,103.56465,52.93851999999998,17.18538444222557,1,P1,triclinic,0.01,1.372217745972229,1.64033027126611,0.2681125252938812,3.0,4.0,0.0,0.0,5895,train,huggingface,C-9601-1359-37,0.4850640833333273,6.281851315258752,0.4600981390508376,0.0515844734472391,0.6931471803599453
C,C,8,2.45594,4.62324,4.23653,107.23192,89.99238,105.40495,32.644490000000005,7.732233203339269,1,P1,triclinic,0.01,1.454888910423037,1.6092886263402508,0.1543997159172139,4.0,4.0,0.0,0.0,5896,train,huggingface,C-13675-5908-2,0.4572390833333202,5.516488688100174,1.6074863392428156,0.0326591871607017,-1.0000000826903709e-10
C,C,10,2.44818,3.49991,7.98931,74.10495,72.20941,69.49331,54.19233,1.892602399730773,1,P1,triclinic,0.01,1.405165270478753,1.594130540801094,0.188965270322341,3.0,4.0,0.0,0.0,5897,train,huggingface,C-189744-1391-9,0.4724283333333403,5.997377522939633,2.692963752665245,0.0317707208511319,0.5004024233381879
C,C,12,2.4584999999999995,4.51948,7.0443,113.90988,81.68414000000001,81.21592,41.00981999999999,15.302913916410384,1,P1,triclinic,0.01,1.437701215786625,1.6589110873516235,0.221209871564999,3.0,4.0,0.0,0.0,5898,train,huggingface,C-102871-6259-48,0.4824894999999856,5.736815117796788,2.7035916209070576,0.03595099851108,0.4505612086663046
C,C,12,4.722239999999999,5.07803,4.25496,98.24657,92.39281,120.04992000000004,40.68930000000003,11.900365591546633,1,P1,triclinic,0.01,1.3533614933831866,1.482309480099111,0.1289479867159244,3.0,3.0,0.0,0.0,5899,train,huggingface,C-90811-1769-44,0.3033286666666583,7.219457058420517,0.1742965202954527,0.0274153205584373,-1.0000000826903709e-10
C,C,8,2.43197,3.93315,6.30106,108.28463000000002,90.47968000000002,90.73184999999998,19.496160000000017,8.33453271328794,12,C2/m,monoclinic,0.01,1.4007086432438292,1.404186960766026,0.0034783175221968,3.0,3.0,0.0,0.0,5900,train,huggingface,C-9603-8567-11,0.0869440833333214,7.152360506118172,2.2081974695411537,0.0010640018012683,-1.0000000826903709e-10
C,C,10,2.48073,5.03957,6.00232,60.37949,65.57458,89.97422000000002,54.07170999999998,12.902107648712118,5,C2,monoclinic,0.01,1.4999587384333295,1.6007447695175323,0.1007860310842028,4.0,4.0,0.0,0.0,5901,train,huggingface,C-176648-5645-38,0.2165183333333118,5.738997683160308,2.451064807536492,0.0205554190373681,-1.0000000826903709e-10
C,C,6,2.4299,2.430130000000001,8.48728,82.03271,90.34702,59.984480000000005,38.32983,12.8111758162794,1,P1,triclinic,0.01,1.4026567350302872,1.4031122624813923,0.0004555274511053,3.0,3.0,0.0,0.0,5902,train,huggingface,C-170384-6522-15,0.0941591666666568,7.135105982871827,2.4929462117782637,0.0001134883068223,-1.0000000826903709e-10
C,C,12,2.47147,6.092579999999999,6.49188,44.44821,78.70084,81.74499,65.10596000000001,16.910086764702175,1,P1,triclinic,0.01,1.4597455270244248,1.6337704727248377,0.1740249457004128,4.0,4.0,0.0,0.0,5903,train,huggingface,C-107719-7757-17,0.3642903333333152,5.5937250133001255,3.0918926792556656,0.0300745385284091,-1.0000000826903709e-10
C,C,8,3.2884600000000006,3.28737,4.96873,67.55358,67.56229,81.79507,53.08906,6.711450744085727,139,I4/mmm,tetragonal,0.01,1.499619568509449,1.5538254162832126,0.0542058477737634,4.0,4.0,0.0,0.0,5904,train,huggingface,C-106848-5207-31,0.2226328333333356,5.7357183245920735,0.5112909994343856,0.0173154253573536,-1.0000000826903709e-10
C,C,6,3.27165,3.27318,3.63278,75.46015999999999,104.51593,99.20062,38.25639000000004,12.63196884320186,12,C2/m,monoclinic,0.01,1.3455341333945134,1.5723105192450757,0.2267763858505622,3.0,4.0,0.0,0.0,5905,train,huggingface,C-157701-8688-13,0.3523160000000018,6.043112223257193,0.1108492656610575,0.0393945438856124,0.6365141680948128
C,C,6,2.52219,4.18863,5.4942,122.19953,133.49901,72.38619,93.31235,25.661792470681043,71,Immm,orthorhombic,0.01,1.35671392563042,1.5744316728416907,0.2177177472112708,3.0,4.0,0.0,0.0,5906,train,huggingface,C-96663-8819-36,0.3155236666666496,5.905488439872158,1.8390565342024192,0.0434025652294219,0.6365141680948128
C,C,10,2.45198,4.91783,4.85813,90.01902000000001,89.98929,90.0046,0.0343300000000112,0.0185242748505717,25,Pmm2,orthorhombic,0.01,1.4575148649639584,1.6644941151064825,0.206979250142524,3.0,4.0,0.0,0.0,5907,train,huggingface,C-170358-474-22,0.3785443333333376,5.858137141788184,1.9869656359350407,0.032739098332624,0.5004024233381879
C,C,6,3.27404,3.63407,3.26571,104.51171999999998,80.85378000000001,104.57599000000002,38.23392999999999,11.167639275855128,12,C2/m,monoclinic,0.01,1.3449442498430424,1.570507416973382,0.2255631671303397,3.0,4.0,0.0,0.0,5908,train,huggingface,C-172919-5077-9,0.3554713333333268,6.035702885530974,0.1125093157078103,0.0393648576942916,0.6365141680948128
C,C,10,2.58416,4.83266,5.89329,113.68571,96.25410999999998,70.77839,49.16142999999998,17.619153396425027,1,P1,triclinic,0.01,1.3648564501790983,1.6627271352495387,0.2978706850704404,3.0,4.0,0.0,0.0,5909,train,huggingface,C-40102-7970-11,0.4878644199999996,6.36174922001435,2.150652436381649,0.0566667270227663,0.6730116668092565
C,C,10,2.5144,4.79786,5.8553,72.18363,102.00798,74.56527000000001,45.25908,13.532949067435377,1,P1,triclinic,0.01,1.3525381052106369,1.5966795202628905,0.2441414150522534,3.0,4.0,0.0,0.0,5910,train,huggingface,C-172963-753-28,0.4193953333333411,6.1514343096256745,2.236859688195991,0.0503075846939581,0.6730116668092565
C,C,6,4.217550000000001,2.48139,3.68852,70.36585000000001,75.08677,89.93136000000001,34.61601999999998,8.336386903706481,2,P-1,triclinic,0.01,1.4915941404558897,1.572554306033868,0.0809601655779785,4.0,4.0,0.0,0.0,5911,train,huggingface,C-141057-8821-1,0.2464703333333204,5.829696865892114,0.5370866972531448,0.0155827601110918,-1.0000000826903709e-10
C,C,12,3.2944499999999994,4.773649999999999,6.07288,60.89418999999999,91.73116,80.39109000000002,40.44588,12.735100296232028,1,P1,triclinic,0.01,1.3624425636891258,1.6739335507725182,0.3114909870833924,3.0,4.0,0.0,0.0,5912,train,huggingface,C-170888-2365-47,0.4878644199999996,6.798642324633044,1.2923644310886488,0.0553607156678049,0.6365141680948128
C,C,6,3.13547,3.22848,4.81606,100.83574,104.40642,109.92243000000002,45.16459000000002,3.737855254593061,1,P1,triclinic,0.01,1.3668248653273367,1.4261476364418366,0.0593227711144999,3.0,3.0,0.0,0.0,5913,train,huggingface,C-176679-1286-10,0.4582606666666606,7.059105385038648,0.565656823378951,0.0129872046005309,-1.0000000826903709e-10
C,C,8,2.5399,2.47129,8.1167,89.9362,107.69076,90.18143,17.935990000000004,8.312381498539791,11,P2_1/m,monoclinic,0.01,1.3698761069895855,1.5629718974513251,0.1930957904617394,3.0,4.0,0.0,0.0,5914,train,huggingface,C-177273-2684-60,0.3024803333333352,6.0672041173713565,2.2226898696799084,0.0436577339390208,0.6931471803599453
